Li3V6O13        O  Li V  13  3  6
RbSbS2          S  Sb Rb  2  1  1
FeHO2           O  H  Fe  2  1  1
Li4TeO5         O  Li Te  5  4  1
KI3F16          F  K  I  16  1  3
Y5CuPb3         Pb Cu Y   3  1  5
LuInPd2         In Pd Lu  1  2  1
Li4P2O7         O  Li P   7  4  2
S4N4O3          S  O  N   4  3  4
PdPbF4          F  Pb Pd  4  1  1
Ca4As2O         O  As Ca  1  2  4
Eu(SbPd)2       Sb Pd Eu  2  2  1
Bi12PbO20       O  Pb Bi 20  1 12
Ca7(B7Rh10)2    Ca B  Rh  7 14 20
P4Pb3O13        O  Pb P  13  3  4
Cd4P2Cl3        Cd Cl P   4  3  2
MoNCl3          Cl Mo N   3  1  1
Tb2ZnNi2        Tb Ni Zn  2  2  1
Y3Si3Rh         Rh Si Y   1  3  3
Bi2AuO5         O  Bi Au  5  2  1
K(Zr3I7)2       Zr K  I   6  1 14
Na6CdCl8        Cd Cl Na  1  8  6
Na6CoS4         S  Co Na  4  1  6
Sm(GePd)2       Ge Sm Pd  2  1  2
Sr(PN2)2        P  Sr N   2  1  4
NaMnO2          O  Mn Na  2  1  1
Ca(BH)2         H  Ca B   2  1  2
Ga2TeSe2        Se Te Ga  2  1  2
TbNaS2          S  Tb Na  2  1  1
Na5AsO5         O  As Na  5  1  5
B10(Pb2O7)3     O  Pb B  21  6 10
Hf2Nb3Ge4       Hf Nb Ge  2  3  4
Li4Ge5O12       Ge O  Li  5 12  4
Sc6ReO12        O  Re Sc 12  1  6
ZnPtF6          F  Pt Zn  6  1  1
Y2Si5Rh3        Rh Si Y   3  5  2
NaAuSe2         Se Na Au  2  1  1
Zr2CuSb3        Zr Sb Cu  2  3  1
InAgO2          O  In Ag  2  1  1
Al(Ni3B2)4      Ni B  Al 12  8  1
KNd3Te8         Nd K  Te  3  1  8
Dy3AlC          Dy Al C   3  1  1
SrZnSb2         Sb Zn Sr  2  1  1
PrCuSe2         Se Pr Cu  2  1  1
K3MnO4          O  Mn K   4  1  3
Cd2Os2O7        O  Cd Os  7  2  2
Y2InCl7         Cl In Y   7  1  2
PrSnPd          Sn Pr Pd  1  1  1
TlFeBr3         Tl Fe Br  1  1  3
TlFeBr4         Tl Fe Br  1  1  4
Sc2Mn2O7        O  Mn Sc  7  2  2
PrSnPt          Sn Pr Pt  1  1  1
Ti(MnP6)2       Mn Ti P   2  1 12
InGaSe3         In Se Ga  1  3  1
YbCuAs2         As Cu Yb  2  1  1
Ti4Cu2O         O  Cu Ti  1  2  4
Ba2Si3O8        Ba O  Si  2  8  3
Mo2Cl8O         O  Cl Mo  1  8  2
Gd3InN          Gd In N   3  1  1
Ce8C8Cl5        Cl Ce C   5  8  8
LaMo2O5         O  La Mo  5  1  2
Co6Te5O16       O  Co Te 16  6  5
H(CO)2          O  H  C   2  1  2
Li2AlPt         Li Al Pt  2  1  1
C(Se2Br)2       Se Br C   4  2  1
TbCoGe          Ge Tb Co  1  1  1
Re(AgCl3)2      Cl Re Ag  6  1  2
InCuPt2         In Cu Pt  1  1  2
Yb(Na5Sn6)2     Sn Na Yb 12 10  1
NaYS2           S  Na Y   2  1  1
Ba(InTe2)2      Ba In Te  1  2  4
Gd2MoO6         Gd O  Mo  2  6  1
NaCuSe          Se Na Cu  1  1  1
S3N2Cl          S  Cl N   3  1  2
CrSbS3          Cr S  Sb  1  3  1
Gd(PRu)2        Gd Ru P   1  2  2
Mn3Cd2O8        O  Mn Cd  8  3  2
Li3Ti4O8        O  Li Ti  8  3  4
Li3AsS3         S  As Li  3  1  3
Mg2GeS4         S  Ge Mg  4  1  2
Na3VF6          F  Na V   6  3  1
K3H5Pt          H  K  Pt  5  3  1
ErNiGe2         Ge Er Ni  2  1  1
Mg2SiCu3        Mg Cu Si  2  3  1
NdCo9Si4        Co Nd Si  9  1  4
K3ClO           O  Cl K   1  1  3
FeSeBr7         Fe Br Se  1  7  1
NaGeAu3         Ge Na Au  1  1  3
BaCr4S7         Cr S  Ba  4  7  1
PPdSe           Se Pd P   1  1  1
Yb(SiOs)2       Os Yb Si  2  1  2
NaCdF3          Cd F  Na  1  3  1
Ba4Si20Au3      Ba Si Au  4 20  3
Na2H2Pd         H  Na Pd  2  2  1
LuCoC           Co C  Lu  1  1  1
K4SiO4          O  K  Si  4  4  1
Li3TaO4         O  Ta Li  4  1  3
Ni2GeP          Ge Ni P   1  2  1
YGa2Ni          Ga Ni Y   2  1  1
DyInPt          In Dy Pt  1  1  1
YSnPt           Sn Pt Y   1  1  1
BaVS3           S  Ba V   3  1  1
AlTlCl4         Tl Al Cl  1  1  4
Y2B3C2          B  C  Y   3  2  2
Na2V3O7         O  Na V   7  2  3
RbNaS           S  Na Rb  1  1  1
Sm(AlZn)2       Sm Al Zn  1  2  2
TmZrSb          Zr Sb Tm  1  1  1
Ni4P16W         W  Ni P   1  4 16
Na6Be8O11       O  Na Be 11  6  8
Cs4Cu3F10       F  Cu Cs 10  3  4
Y2Mo2O7         O  Mo Y   7  2  2
BaPt2S3         S  Ba Pt  3  1  2
Si2H2O3         O  H  Si  3  2  2
Ba(TlHg)2       Ba Tl Hg  1  2  2
Si2H2O5         O  H  Si  5  2  2
Li2Ge2O5        Ge O  Li  2  5  2
Na3HoCl6        Cl Ho Na  6  1  3
Ba2MgH6         Ba H  Mg  2  6  1
PrNiC2          Pr Ni C   1  1  2
ZrGaAu          Zr Ga Au  1  1  1
Tl4Te3Pb        Tl Pb Te  4  1  3
Ce(AgGe)2       Ge Ce Ag  2  1  2
Ho2Co3Si5       Ho Co Si  2  3  5
Rb2CoBr4        Br Co Rb  4  1  2
BiTeI           Bi Te I   1  1  1
La2Ga12Pd       La Pd Ga  2  1 12
C(SN)2          S  C  N   2  1  2
SnPt3C          Sn Pt C   1  3  1
Eu(AsRu)2       As Ru Eu  2  2  1
AlCrCu2         Cr Al Cu  1  1  2
KTaTe3          Ta K  Te  1  1  3
Rb2MnCl4        Mn Rb Cl  1  2  4
CdAgSb          Cd Sb Ag  1  1  1
Tb6FeBi2        Tb Fe Bi  6  1  2
ErSnRh          Sn Er Rh  1  1  1
Gd2MgGe2        Gd Ge Mg  2  2  1
LiCeGe2         Ge Ce Li  2  1  1
Mn2Mo3O8        O  Mn Mo  8  2  3
Rb2NiO2         O  Ni Rb  2  1  2
Bi2Rh2O7        O  Bi Rh  7  2  2
Cs3Bi2Br9       Br Bi Cs  9  2  3
LiSbAu          Li Sb Au  1  1  1
LiHoO2          O  Li Ho  2  1  1
TaCu3Se4        Ta Se Cu  1  4  3
LuB2Os3         Os B  Lu  3  2  1
K2FeF5          F  Fe K   5  1  2
Gd5(C2Cl)3      Gd Cl C   5  3  6
Er5BiPt2        Bi Er Pt  1  5  2
K2SeO4          O  Se K   4  1  2
RbCu2Br3        Br Cu Rb  3  2  1
Ce2MgSi2        Ce Mg Si  2  1  2
K2AgAs          As K  Ag  1  2  1
Nd(CuO2)2       O  Nd Cu  4  1  2
ScCo3B2         Co Sc B   3  1  2
CeAl3Ni2        Ce Ni Al  1  2  3
Sc3SnB          Sn Sc B   1  3  1
Sc3SnC          Sn Sc C   1  3  1
Zr(Ni2P)2       Zr Ni P   1  4  2
La(MnGe)2       Ge Mn La  2  2  1
K2Cd3S4         S  Cd K   4  3  2
RbTi5Se8        Se Rb Ti  8  1  5
NdSi2Ni         Nd Ni Si  1  1  2
Zn3SiNi2        Ni Si Zn  2  1  3
GdCdPd          Gd Cd Pd  1  1  1
MnPSe3          Mn Se P   1  3  1
CaPtO3          O  Ca Pt  3  1  1
S2N2O           S  O  N   2  1  2
CrSbF10         Cr F  Sb  1 10  1
GdAgGe          Ge Gd Ag  1  1  1
CdCO3           O  Cd C   3  1  1
Si2H6S          S  H  Si  1  6  2
SrInPt          In Pt Sr  1  1  1
Sr2RuO4         O  Ru Sr  4  1  2
K2HgO2          Hg O  K   1  2  2
GdMgAu          Gd Mg Au  1  1  1
Ce(CoP)2        Ce Co P   1  2  2
Si2H6O          O  H  Si  1  6  2
RbGdTe4         Gd Te Rb  1  4  1
Ba(ZnP)2        Ba Zn P   1  2  2
Mn2Co2C         Mn Co C   2  2  1
Pr3MoO7         O  Mo Pr  7  1  3
Tb(CoGe)2       Ge Tb Co  2  1  2
Lu(CoGe)2       Ge Co Lu  2  2  1
CaGaAu          Ga Ca Au  1  1  1
SnSO4           S  O  Sn  1  4  1
Cs2V5O13        O  V  Cs 13  5  2
Ca3(GeAs2)2     Ge As Ca  2  4  3
PrB2Ir3         Pr B  Ir  1  2  3
CsAuN12         N  Au Cs 12  1  1
TbScO3          O  Tb Sc  3  1  1
Ta11(NiSe4)2    Ta Se Ni 11  8  2
Cu2P2O7         O  Cu P   7  2  2
CaLu2O4         O  Ca Lu  4  1  2
Tc(CO)5         O  Tc C   5  1  5
GdNiSb          Gd Sb Ni  1  1  1
Na2Si4O9        O  Na Si  9  2  4
Cs2Cd3Te4       Cd Te Cs  3  4  2
TaMoN           Ta Mo N   1  1  1
Ba2P7Cl         Ba Cl P   2  1  7
TbTlSe2         Tl Se Tb  1  2  1
Ba3Te2O9        Ba O  Te  3  9  2
Sr2Nb5O9        O  Nb Sr  9  5  2
Hg8Br3O4        O  Hg Br  4  8  3
K2B2S7          S  K  B   7  2  2
KSnSe2          Sn K  Se  1  1  2
SmBS3           S  B  Sm  3  1  1
Mn3BO5          O  Mn B   5  3  1
BiAuBr6         Br Bi Au  6  1  1
KSb4F13         K  F  Sb  1 13  4
K2NiAs2         As K  Ni  2  2  1
Tl(ZnSb)2       Tl Sb Zn  1  2  2
TlCu7S4         S  Tl Cu  4  1  7
V2PS10          S  V  P  10  2  1
NiBiO3          O  Bi Ni  3  1  1
BaH6F8          Ba H  F   1  6  8
La3(NbN3)2      Nb La N   2  3  6
CaTeO4          O  Te Ca  4  1  1
SmInAg2         In Sm Ag  1  1  2
TaNi2Te3        Te Ni Ta  3  2  1
Mn(CrS2)2       Cr S  Mn  2  4  1
Li(TiS2)3       S  Li Ti  6  1  3
BaCoF4          Ba F  Co  1  4  1
PrFeO3          O  Fe Pr  3  1  1
HfB4Ir3         Hf B  Ir  1  4  3
Nd(HO)3         O  H  Nd  3  3  1
SrIn4Ni         In Ni Sr  4  1  1
Ho(AlCl4)3      Cl Ho Al 12  1  3
Ca2AuN          N  Ca Au  1  2  1
Ba3Dy4O9        Ba O  Dy  3  9  4
BaCu3O4         O  Ba Cu  4  1  3
Eu2SO2          S  O  Eu  1  2  2
Er(IO3)3        O  Er I   9  1  3
SrHCl           Cl Sr H   1  1  1
Cs3Mo2Cl9       Cl Mo Cs  9  2  3
HoCoC2          Ho Co C   1  1  2
Ba2TaN3         Ba Ta N   2  1  3
NbInSe2         Nb Se In  1  2  1
TiGaNi          Ni Ti Ga  1  1  1
Ti4FeS8         S  Fe Ti  8  1  4
Na5Co2S5        S  Co Na  5  2  5
LiRuO2          O  Li Ru  2  1  1
YMgIn           In Mg Y   1  1  1
Mg3NF3          F  Mg N   3  3  1
Ca3Ga4O9        O  Ca Ga  9  3  4
Eu2(WO4)3       O  W  Eu 12  3  2
TmCo3B2         Co B  Tm  3  2  1
DyTlSe2         Tl Se Dy  1  2  1
Zr6Al2Ni        Zr Ni Al  6  1  2
Tm2MoO6         O  Mo Tm  6  1  2
Eu(MgSb)2       Sb Mg Eu  2  2  1
GdAs2Pd3        Gd As Pd  1  2  3
Nb4AlC3         Nb Al C   4  1  3
CeMnSi          Mn Ce Si  1  1  1
Sn3BF9          F  Sn B   9  3  1
Eu3Sb5O12       O  Sb Eu 12  5  3
Sr2Co2O5        O  Co Sr  5  2  2
Fe(SiP)4        Fe Si P   1  4  4
Ta2Cr4Si5       Cr Ta Si  4  2  5
DyAgGe          Ge Dy Ag  1  1  1
Y2InNi2         In Ni Y   1  2  2
NaSrP           Na Sr P   1  1  1
P4Se3I2         Se I  P   3  2  4
BeTl2F4         Tl Be F   2  1  4
FeCN2           Fe C  N   1  1  2
H8CN6           H  C  N   8  1  6
La3(SiNi)4      La Ni Si  3  4  4
Rb4PbO3         O  Pb Rb  3  1  4
Sm5Si3O13       O  Sm Si 13  5  3
Nb(PS4)2        S  Nb P   8  1  2
Ba5B4O11        Ba O  B   5 11  4
MnNi2Ge         Ge Mn Ni  1  1  2
Sr11(ReO6)4     O  Re Sr 24  4 11
Eu(AlGa)2       Ga Al Eu  2  2  1
CeNiSb3         Ce Sb Ni  1  3  1
CeNiSb2         Ce Sb Ni  1  2  1
Al2HgSe4        Hg Se Al  1  4  2
TiGeTe6         Ge Te Ti  1  6  1
SrPr2O4         O  Pr Sr  4  2  1
Yb2Ru2O7        O  Ru Yb  7  2  2
La2MgCu2        La Mg Cu  2  1  2
Ta2Sn2O7        O  Ta Sn  7  2  2
PrCdPd          Cd Pr Pd  1  1  1
PrScO3          O  Pr Sc  3  1  1
H8S5N2          S  H  N   5  8  2
RbIn3S5         S  In Rb  5  3  1
MnInBr3         Mn Br In  1  3  1
SrCeI4          Ce I  Sr  1  4  1
Ce4Te3N2        Ce Te N   4  3  2
Ca5(SiN3)2      Ca Si N   5  2  6
Cs6Si2O7        O  Si Cs  7  2  6
Tl2(ReSe2)3     Tl Se Re  2  6  3
TiSn6F16        F  Sn Ti 16  6  1
Ag3BO3          O  B  Ag  3  1  3
Na3AuO2         O  Na Au  2  3  1
Ba9(RhO3)8      Ba O  Rh  9 24  8
SmTlSe2         Tl Se Sm  1  2  1
Ba11(Cd4Bi7)2   Cd Ba Bi  8 11 14
Rb3MnH5         H  Rb Mn  5  3  1
Y4OsBr4         Br Os Y   4  1  4
Ba(FeAs)2       Ba As Fe  1  2  2
Na9V14O35       O  Na V  35  9 14
Cd(GaS2)2       S  Cd Ga  4  1  2
CaMnGe          Ge Mn Ca  1  1  1
Tl3BO3          O  Tl B   3  3  1
Bi2PdO4         O  Bi Pd  4  2  1
K3(FeS2)2       S  Fe K   4  2  3
Li2BPd3         Li B  Pd  2  1  3
Mg3V2O8         O  Mg V   8  3  2
La4Te3N2        La Te N   4  3  2
Ba2TiS4         S  Ba Ti  4  2  1
Nb2Cd2O7        O  Nb Cd  7  2  2
Fe2NiO4         O  Fe Ni  4  2  1
Ba(Ag3O2)2      Ba O  Ag  1  4  6
VAuS2           S  V  Au  2  1  1
ZrGeO4          Ge O  Zr  1  4  1
CsLi3Cl4        Cl Li Cs  4  3  1
Hg2Mo5O16       Hg O  Mo  2 16  5
BaTm2F8         Ba F  Tm  1  8  2
Gd3MnB7         Gd Mn B   3  1  7
OsCl2O          O  Cl Os  1  2  1
KYF4            F  K  Y   4  1  1
TiTl2O3         O  Tl Ti  3  2  1
Ca(CuP)2        Ca Cu P   1  2  2
MnCuSb          Mn Sb Cu  1  1  1
SrCuO2          O  Cu Sr  2  1  1
K2SnBi          Bi Sn K   1  1  2
LaGaS3          S  La Ga  3  1  1
Y(SiRu)2        Ru Si Y   2  2  1
Mn(AgO2)2       O  Mn Ag  4  1  2
CsBrO3          O  Br Cs  3  1  1
CsBrO4          O  Br Cs  4  1  1
YGaO3           O  Ga Y   3  1  1
NdMnSi2         Mn Nd Si  1  1  2
Ag2CO3          O  C  Ag  3  1  2
PrPS4           S  Pr P   4  1  1
Tb(BO2)3        O  Tb B   6  1  3
ZnNiSb          Sb Ni Zn  1  1  1
Er2FeSi2        Fe Er Si  1  2  2
Sb2PbO6         O  Pb Sb  6  1  2
Ti2FeSe4        Fe Se Ti  1  4  2
K2SnSe3         Sn K  Se  1  2  3
Tm3(CuGe)4      Ge Tm Cu  4  3  4
NbRu3C          Nb Ru C   1  3  1
Pr(SiRh)2       Pr Rh Si  1  2  2
Tm(CoSi)2       Co Tm Si  2  1  2
Ba(Sb3Ru)4      Ba Sb Ru  1 12  4
YReB4           Re B  Y   1  4  1
Sc6Si11Ni18     Ni Sc Si 18  6 11
Y3(SiRh)2       Rh Si Y   2  2  3
AlFeCo2         Fe Co Al  1  2  1
SrAlH5          H  Al Sr  5  1  1
H5NO2           O  H  N   2  5  1
La2Sn2O7        O  La Sn  7  2  2
Lu(FeO2)2       O  Fe Lu  4  2  1
TlBSe3          Tl Se B   1  3  1
Mo2H2O7         O  H  Mo  7  2  2
Mn(SbS2)2       S  Mn Sb  4  1  2
GdSnAu          Gd Sn Au  1  1  1
KCuC2           K  Cu C   1  1  2
Nb3GeTe6        Ge Nb Te  1  3  6
TbInPd          Tb Pd In  1  1  1
Sr3SiO5         O  Si Sr  5  1  3
Zr(IO3)4        O  Zr I  12  1  4
BeAl6O10        O  Be Al 10  1  6
Y3Ga5O12        O  Ga Y  12  5  3
CrBi8O15        Cr O  Bi  1 15  8
CeNiC2          Ce Ni C   1  1  2
ZrInNi2         Zr In Ni  1  1  2
Y3(AlNi3)2      Ni Al Y   6  2  3
Sm3GaC          Sm C  Ga  3  1  1
Na2Ga2As3       As Na Ga  3  2  2
NbBiO4          O  Nb Bi  4  1  1
Li2B4O7         O  Li B   7  2  4
Pr3Sb5O12       O  Sb Pr 12  5  3
HoInPd          In Ho Pd  1  1  1
Y6OsI10         Os I  Y   1 10  6
Al5BO9          O  B  Al  9  1  5
Cs2I4O11        O  I  Cs 11  4  2
HoInPt          In Ho Pt  1  1  1
K3In2As3        As K  In  3  3  2
Tb2Mo2O7        O  Tb Mo  7  2  2
Zn5(BRh2)4      B  Zn Rh  4  5  8
NiWO4           O  W  Ni  4  1  1
Nd(Cu2P)2       Nd Cu P   1  4  2
NdCuO2          O  Nd Cu  2  1  1
Tm(NiP)2        Ni Tm P   2  1  2
TiSnSb          Sn Sb Ti  1  1  1
CsBiO2          O  Bi Cs  2  1  1
Sr4TiAs4        As Ti Sr  4  1  4
Sn3(HO2)2       O  H  Sn  4  2  3
Ti(NO3)4        O  Ti N  12  1  4
Mn2SnS4         S  Mn Sn  4  2  1
Rb4Nb11O30      O  Nb Rb 30 11  4
LaLuO3          O  La Lu  3  1  1
GdSiRu          Gd Ru Si  1  1  1
Ce(MgSi)2       Ce Mg Si  1  2  2
Eu2KI5          K  I  Eu  1  5  2
K2TcCl6         Tc K  Cl  1  2  6
CsMgI3          Mg I  Cs  1  3  1
AlSeBr7         Se Br Al  1  7  1
La5Ti4O15       O  La Ti 15  5  4
AuSCl7          S  Cl Au  1  7  1
AuSCl5          S  Cl Au  1  5  1
TmSiRu          Ru Tm Si  1  1  1
YbCrSb3         Cr Sb Yb  1  3  1
EuScO3          O  Sc Eu  3  1  1
WSF4            S  F  W   1  4  1
CsSnS3          S  Sn Cs  3  1  1
CaHBr           H  Br Ca  1  1  1
K3H3Pd          H  K  Pd  3  3  1
CsH3O2          O  H  Cs  2  3  1
Ba(CoAs)2       Ba As Co  1  2  2
Re2NiO8         O  Re Ni  8  2  1
Sr(CuO)2        O  Cu Sr  2  2  1
Sm(ErSe2)3      Se Er Sm  6  3  1
LaSiRu          La Ru Si  1  1  1
Na12B26O45      O  Na B  45 12 26
HfSiCu          Hf Cu Si  1  1  1
Tm5(Ge5Rh2)2    Ge Tm Rh 10  5  4
Hg7(PO5)2       Hg O  P   7 10  2
K3TlAu5         Tl K  Au  1  3  5
Ni2W3N          W  Ni N   3  2  1
TbSnPd          Tb Sn Pd  1  1  1
S2N2Cl          S  Cl N   2  1  2
Tb(SiOs)2       Tb Os Si  1  2  2
Ce(FeP3)4       Fe Ce P   4  1 12
TbSnPt          Tb Sn Pt  1  1  1
CeClO           O  Cl Ce  1  1  1
CsSmS2          S  Sm Cs  2  1  1
ErSiIr          Er Ir Si  1  1  1
Ga8Cu3W2        W  Cu Ga  2  3  8
NdMnSi          Mn Nd Si  1  1  1
Hf3(SiCu2)2     Hf Cu Si  3  4  2
ErB2Rh3         Er B  Rh  1  2  3
KB3O5           O  K  B   5  1  3
NaDySe2         Se Na Dy  2  1  1
KReO4           K  O  Re  1  4  1
Zn(C2N3)2       C  Zn N   4  1  6
LaBRh3          La B  Rh  1  1  3
CuW3Cl7         Cl W  Cu  7  3  1
YMnSi           Mn Si Y   1  1  1
NaRhO2          O  Na Rh  2  1  1
YbMgSn          Sn Mg Yb  1  1  1
FeMoO4          O  Mo Fe  4  1  1
V2ZnO6          O  Zn V   6  1  2
Eu(GeIr)2       Ge Ir Eu  2  2  1
Ba2NbN3         Ba Nb N   2  1  3
Na2SnF6         F  Sn Na  6  1  2
Yb2CdS4         S  Cd Yb  4  1  2
Ni3TeO6         O  Te Ni  6  1  3
BiAuCl6         Cl Bi Au  6  1  1
Tl2SiS3         S  Tl Si  3  2  1
SbAsF8          As Sb F   1  1  8
Cs2Pt3Se4       Se Pt Cs  4  3  2
Tb4InRh         Tb Rh In  4  1  1
RbFe2Te3        Fe Te Rb  2  3  1
CaGeO3          Ge O  Ca  1  3  1
K9Ni2O7         O  K  Ni  7  9  2
CaPdPb          Pb Ca Pd  1  1  1
Mg2Co12As7      As Co Mg  7 12  2
Ba(AsPd)2       Ba As Pd  1  2  2
K2TeCl6         Cl K  Te  6  2  1
MoH4O5          O  H  Mo  5  4  1
Zr(MnGe)6       Ge Mn Zr  6  6  1
BaMn4O8         Ba Mn O   1  4  8
LuNiO3          O  Ni Lu  3  1  1
La(PO3)3        O  La P   9  1  3
Lu2InPd2        In Pd Lu  1  2  2
Ba3Lu4O9        Ba O  Lu  3  9  4
CePIr           Ce Ir P   1  1  1
Si2Ni6B         Ni B  Si  6  1  2
Mg2SiNi3        Mg Ni Si  2  3  1
LuAgPb          Pb Ag Lu  1  1  1
Ce2Ni7P4        Ce Ni P   2  7  4
La2B3Cl         Cl B  La  1  3  2
CaCN2           Ca C  N   1  1  2
Ga(BiCl)4       Cl Bi Ga  4  4  1
EuCuBi          Bi Cu Eu  1  1  1
DyAl2Ni         Dy Ni Al  1  1  2
Ti2CdC          Cd Ti C   1  2  1
Nd3InN          In Nd N   1  3  1
Tb2Li6O7        O  Tb Li  7  2  6
SrGe4O9         Ge O  Sr  4  9  1
SrDy2O4         O  Dy Sr  4  2  1
NdInRh          In Nd Rh  1  1  1
GdCuSn          Gd Sn Cu  1  1  1
Dy4(B2O5)3      O  Dy B  15  4  6
BaNiN           Ba Ni N   1  1  1
MnAsPd2         As Pd Mn  1  2  1
Ba3GeO          Ge Ba O   1  3  1
Ce(TiAl10)2     Ce Al Ti  1 20  2
Tm2CdS4         S  Cd Tm  4  1  2
Sr3MoN4         Mo Sr N   1  3  4
Ca7Ni4Sn13      Ca Sn Ni  7 13  4
AlClO           O  Cl Al  1  1  1
Ca3Al2O6        O  Ca Al  6  3  2
Sr(Cu2As)2      As Cu Sr  2  4  1
GdCuS2          S  Gd Cu  2  1  1
PrCrGe3         Cr Ge Pr  1  3  1
Nd3InC          In Nd C   1  3  1
Gd4B3C4         Gd B  C   4  3  4
Na5(W7O22)2     O  W  Na 44 14  5
Nb2Co4O9        O  Nb Co  9  2  4
Sr(CdP)2        Cd Sr P   2  1  2
V2Zn4O9         O  Zn V   9  4  2
K2PtBr6         Br K  Pt  6  2  1
K2PtBr4         Br K  Pt  4  2  1
Ni21(B3Sb)2     Sb Ni B   2 21  6
SrH4O3          O  H  Sr  3  4  1
CaMgSn          Mg Sn Ca  1  1  1
KAuF6           F  K  Au  6  1  1
CsLi2Cl3        Cl Li Cs  3  2  1
KAuF4           F  K  Au  4  1  1
NdMo5O8         O  Mo Nd  8  5  1
HfSO            S  Hf O   1  1  1
Lu5Ni19B6       Ni B  Lu 19  6  5
Ce(SiIr)2       Ce Ir Si  1  2  2
LiCu2P          Li Cu P   1  2  1
ErNiB4          Er Ni B   1  1  4
NaGeAu          Ge Na Au  1  1  1
Yb3CoSn6        Sn Co Yb  6  1  3
ZrAlCu2         Zr Cu Al  1  2  1
Rb7Au5O2        O  Rb Au  2  7  5
Dy2Co3Ge5       Ge Dy Co  5  2  3
K6MnSe4         Mn Se K   1  4  6
Pr3Sn5Au6       Sn Pr Au  5  3  6
Fe4P2O9         O  Fe P   9  4  2
Sc6FeTe2        Fe Te Sc  1  2  6
TiInCu2         In Cu Ti  1  2  1
HfV2O7          Hf O  V   1  7  2
CsFeS2          S  Fe Cs  2  1  1
Ho(GePd)2       Ge Ho Pd  2  1  2
Li2MgBr4        Li Br Mg  2  4  1
Cu12Sb4S13      S  Sb Cu 13  4 12
Cs3InO3         O  In Cs  3  1  3
K2SeBr6         Br Se K   6  1  2
K2TiCl6         Cl K  Ti  6  2  1
HoAl4Ni         Ho Ni Al  1  1  4
Mn2VGa          Mn V  Ga  2  1  1
HSN             S  H  N   1  1  1
Rb2WBr6         W  Br Rb  1  6  2
Rb2ZnN12        Rb Zn N   2  1 12
La20C20Cl13     Cl C  La 13 20 20
Mn2ZnO4         O  Mn Zn  4  2  1
S3N2O5          S  O  N   3  5  2
Li3LaP2         La Li P   1  3  2
SrSiN2          Si Sr N   1  1  2
GaBiO3          O  Bi Ga  3  1  1
NaTeAu          Na Te Au  1  1  1
Na(CO)3         O  Na C   3  1  3
Na(CO)2         O  Na C   2  1  2
Fe2P2O7         O  Fe P   7  2  2
Hg3(SBr)2       S  Hg Br  2  3  2
Gd3RuO7         Gd O  Ru  3  7  1
RuClF8          F  Ru Cl  8  1  1
Tm(FeSi)2       Fe Tm Si  2  1  2
SiNi2As         As Ni Si  1  2  1
DyBPd3          Dy B  Pd  1  1  3
Pr3(NiGe)4      Ge Pr Ni  4  3  4
Ba(MnAs)2       Ba As Mn  1  2  2
Nb6SI9          S  Nb I   1  6  9
TaCuN2          Ta Cu N   1  1  2
Pr(FeGe)2       Ge Fe Pr  2  2  1
Ta4SiTe4        Ta Te Si  4  4  1
HoPbAu          Pb Ho Au  1  1  1
GdTlSe2         Gd Tl Se  1  1  2
SmCrO3          Cr O  Sm  1  3  1
TaVO5           O  Ta V   5  1  1
ErInPd2         In Er Pd  1  1  2
Rb2AgBr3        Br Rb Ag  3  2  1
Sr(ZnAs)2       As Zn Sr  2  2  1
Cr2FeO4         Cr O  Fe  2  4  1
La5Si5I3        La I  Si  5  3  5
LiMo6Cl13       Cl Mo Li 13  6  1
Sm(HO)3         O  H  Sm  3  3  1
YSeF            F  Se Y   1  1  1
GdScSi          Gd Sc Si  1  1  1
NaAlGe          Ge Na Al  1  1  1
Mn5(NiBi2)2     Mn Bi Ni  5  4  2
Er2SiO5         O  Er Si  5  2  1
Co(RhO2)2       O  Co Rh  4  1  2
Gd(PO3)3        Gd O  P   1  9  3
Ga2HgSe4        Hg Se Ga  1  4  2
Nd3(BN2)2       Nd B  N   3  2  4
TbRhO3          O  Tb Rh  3  1  1
Er(BC)2         Er B  C   1  2  2
Ta3SBr7         S  Ta Br  1  3  7
BaCu4S3         S  Ba Cu  3  1  4
ScRu3C          Ru Sc C   3  1  1
LiNbO2          O  Nb Li  2  1  1
LiNbO3          O  Nb Li  3  1  1
Ce2MgCu2        Ce Mg Cu  2  1  2
DyMnSi          Mn Dy Si  1  1  1
PrAlPt          Pr Al Pt  1  1  1
Er2SeO2         O  Se Er  2  1  2
YMgTl           Tl Mg Y   1  1  1
Li7TaO6         O  Ta Li  6  1  7
Sr2PrO4         O  Pr Sr  4  1  2
CsVI3           V  I  Cs  1  3  1
CeMgZn2         Ce Mg Zn  1  1  2
Ce2Bi5Rh3       Ce Bi Rh  2  5  3
VGaNi2          V  Ni Ga  1  2  1
Pr(BO2)3        O  Pr B   6  1  3
Al(HO)3         O  H  Al  3  3  1
LaCo8P5         La Co P   1  8  5
Zr6FeCl14       Zr Cl Fe  6 14  1
Ag5CF4          F  C  Ag  4  1  5
NdGe2Ir         Ge Nd Ir  2  1  1
KYTe2           K  Te Y   1  2  1
TaBiO4          O  Ta Bi  4  1  1
LaSF            S  F  La  1  1  1
Sr(GaAu)2       Ga Sr Au  2  1  2
Ge(Te2As)2      Ge As Te  1  2  4
TbPPt           Tb Pt P   1  1  1
