57525	F d -3 m S	(Al Mn) Be4	Laves(cub)-Cu2Mg	Ternary Al Mn Be4 phases in commercially pure beryllium	Carrabine, J.A.	Journal of Nuclear Materials (1963) 8, (2) p278-p280
57526	F d -3 m S	(Al Ni) Be4	Laves(cub)-Cu2Mg	Ternary Al Mn Be4 phases in commercially pure beryllium	Carrabine, J.A.	Journal of Nuclear Materials (1963) 8, (2) p278-p280
57538	R -3 m H	Al7 Ca3 Cu2	Be3Nb	Neue Uebergangsmetallaluminide des Calciums	Cordier, G.;  Czech, E.;  Ochmann, H.;  Schaefer, H.	Journal of the Less-Common Metals (1984) 99,  p173-p185
57539	I 4/m m m	Al8 Ca Cu4	Mn12Th	Neue Uebergangsmetallaluminide des Calciums	Cordier, G.;  Czech, E.;  Ochmann, H.;  Schaefer, H.	Journal of the Less-Common Metals (1984) 99,  p173-p185
57540	F m -3 c	(Al6.5 Cu5.5) Cu Ca	NaZn13	Zur Kenntnis der Verbindungen Ca4 Cd5 Al3, Ca Ag3 Al7, Ca Cu6.5 Al6.5, Sr Ag6.5 Al6.5 und Ce Cu6.5 Al6.5	Cordier, G.;  Czech, E.;  Schaefer, H.	Journal of the Less-Common Metals (1985) 108,  p225-p239
57545	I 4/m m m	Al8 Ca Mn4	Mn12Th	Ca Mnx Al2-x und Ca Mn4 Al8, ternaere Verbindungen der Mg Ni2- beziehungsweise Th Mn12-Struktur	Czech, E.;  Cordier, G.;  Schaefer, H.	Journal of the Less-Common Metals (1983) 90,  p109-p119
57546	P 63/m m c	Al1.84 Ca Mn0.16	Laves(4H)-MgNi2	Ca Mnx Al2-x und Ca Mn4 Al8, ternaere Verbindungen der Mg Ni2- beziehungsweise Th Mn12-Struktur	Czech, E.;  Cordier, G.;  Schaefer, H.	Journal of the Less-Common Metals (1983) 90,  p109-p119
57563	P 6/m m m	(Al Cu4) Ce	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57564	P 6/m m m	(Al2 Cu3) Ce	CaCu5	A crossover from the magnetic Kondo compound Ce Cu5 to the heavy fermion compounds Ce Cu4 Al and Ce Cu3 Al2	Bauer, E.;  Gignoux, D.;  Schmitt, D.;  Winzer, K.	Journal of Magnetism and Magnetic Materials (1987) 69,  p158-p162
57566	I 4/m m m	Al8 Ce Cu4	Mn12Th	Crystal structures of ternary compounds in the systems cerium-transition metal-aluminium	Zarechnyuk, O.S.;  Kripyakevich, P.I.	Kristallografiya (1962) 7, (4) p543-p554
57567	R -3 m H	Al8 (Al2.5 Cu3.5) Cu3 Ce2	Th2Zn17	Crystal structures of ternary compounds in the systems cerium-transition metal-aluminium	Zarechnyuk, O.S.;  Kripyakevich, P.I.	Kristallografiya (1962) 7, (4) p543-p554
57579	I 4/m m m	Al8 Ce Mn4	Mn12Th	Crystal structures of ternary compounds in the systems cerium-transition metal-aluminium	Zarechnyuk, O.S.;  Kripyakevich, P.I.	Kristallografiya (1962) 7, (4) p543-p554
57580	R -3 m H	Al8 (Al2 Mn4) Mn3 Ce2	Th2Zn17	Crystal structures of ternary compounds in the systems cerium-transition metal-aluminium	Zarechnyuk, O.S.;  Kripyakevich, P.I.	Kristallografiya (1962) 7, (4) p543-p554
57584	P 6/m m m	(Al0.4 Ni1.6) (Al0.6 Ni2.4) Ce	CaCu5	Hydrogen absorption in R Ni4 Al (R=rare earth) ternary compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p271-p274
57585	F d -3 m S	(Al0.3 Ni1.7) Ce	Laves(cub)-Cu2Mg	Ce-Ni-Al system in the range of 0-0.333 at. fraction of cerium	Zarechnyuk, O.S.;  Yanson, T.I.;  Rykhal&#39;, R.M.	Izvestiya Akademii Nauk SSSR, Metally (1983) 1983, (4) p192-p193
57603	P 4/m n c	Al7 Co Cu2	Al7CoCu2	The structure of Fe Cu2 Al7 and T (Co Cu Al)	Bown, M.G.;  Brown, P.J.	Acta Crystallographica (1,1948-23,1967) (1956) 9,  p911-p914
57618	F m -3 m	Al Co2 Mn	Heusler-AlCu2Mn	X-ray diffraction research of the order-disorder transitions in the ternary Heusler alloys B2 Mn Al (B= Cu, Ni, Co, Pd, Pt)	Soltys, J.	Physica Status Solidi A - Applications and Materials (1981) 66,  p485-p491
57623	P m -3 m	Al (Co0.5 Ni0.5)	CsCl	Defect structures in binaty and ternary alloys based on Co Al	Ridley, N.	Journal of the Institute of Metals (1966) 94,  p255-p258
57624	P m -3 m	(Al0.4 Co0.6) Ni3	Auricupride-AuCu3	Lattice parameters of Ni (y), Ni3 Al (y´) and Ni3 Ga (y´) solid solutions with additions of transition and B-subgroup elements	Mishima, Y.;  Ochiai, O.;  Suzuki, T.	Acta Metallurgica (1985) 33, (6) p1161-p1169
57625	I a -3 d	Al4 (Co Ni2)	Ga4Ni3	The crystal structure of (Ni, Co)3 Al4 in the Al-Ni-Co ternary system. A new vacancy controlled alloy phase	Lu XueShan;  Li FangHua	Wu Li Hsueh Pao (= Acta Physica Sinica) (1980) 29, (2) p182-p198
57653	F m -3 m	Al Cr Cu2	Heusler-AlCu2Mn	Magnetic and magneto-optical properties of Heusler-alloys based on aluminium and gallium	Buschow, K.H.J.;  van Engen, P.G.	Journal of Magnetism and Magnetic Materials (1981) 25,  p90-p96
57660	I m -3	Al12 (Cr0.5 Mn0.5)	Al12W	On the ternary compound G in the Al-Mn-Cr system	Ohnishi, T.;  Nakatani, Y.;  Shimizu, K.	Keikinzoku (= Journal of Japan Institute of Light Metals) (1972) 22,  p571-p575
57662	F m -3 m	Al Cr Ni2	Heusler-AlCu2Mn	Magneto-optical properties of metallic ferromagnetic materials	Buschow, K.H.J.;  van Engen, P.G.;  Jongebreur, R.	Journal of Magnetism and Magnetic Materials (1983) 38,  p1-p22
57663	P m -3 m	(Al0.7 Cr0.3) Ni3	Auricupride-AuCu3	Lattice parameters of Ni (y), Ni3 Al (y´) and Ni3 Ga (y´) solid solutions with additions of transition and B-group elements	Mishima, Y.;  Ochiai, S.;  Suzuki, T.	Acta Metallurgica (1985) 33, (6) p1161-p1169
57671	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Dy	CaCu5	Magnetic behavior of R Cu4 Al (R= Gd, Tb, Dy and Ho)	Malik, S.K.;  Takeshita, T.;  Wallace, W.E.	Rare Earths in Modern Science and Technology, (Rare Earth Res. Conf.) (1978) 1978,  p429-p434
57672	F d -3 m S	(Al1.64 Cu0.36) Dy	Laves(cub)-Cu2Mg	Phase equilibria in the system Dy-Cu-Al at 500 C	Kuz&#39;ma, Yu.B.;  Milyan, V.V.	Izvestiya Akademii Nauk SSSR, Metally (1989) 1989, (1) p211-p213
57673	P m -3 m	(Al0.55 Cu0.45) Dy	CsCl	Phase equilibria in the system Dy-Cu-Al at 500 C	Kuz&#39;ma, Yu.B.;  Milyan, V.V.	Izvestiya Akademii Nauk SSSR, Metally (1989) 1989, (1) p211-p213
57674	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Er	CaCu5	X-ray structural study of the Er-Cu-Al system	Kuz&#39;ma, Yu.B.;  Pan&#39;kiv, T.V.	Izvestiya Akademii Nauk SSSR, Metally (1989) 1989, (3) p218-p219
57675	P m -3 m	(Al0.4 Cu0.6) Er	CsCl	X-ray structural study of the Er-Cu-Al system	Kuz&#39;ma, Yu.B.;  Pan&#39;kiv, T.V.	Izvestiya Akademii Nauk SSSR, Metally (1989) 1989, (3) p218-p219
57676	F d -3 m S	(Al1.62 Cu0.38) Er	Laves(cub)-Cu2Mg	X-ray structural study in the Er-Cu-Al system	Kuz&#39;ma, Yu.B.;  Pan&#39;kiv, T.V.	Izvestiya Akademii Nauk SSSR, Metally (1989) 1989, (3) p218-p219
57677	P 4/m n c	Al7 Fe Cu2	Al7CoCu2	The structure of Fe Cu2 Al7 and T (Co Cu Al)	Bown, M.G.;  Brown, P.J.	Acta Crystallographica (1,1948-23,1967) (1956) 9,  p911-p914
57678	C m c 21	(Al1.92 Cu0.08) (Al3.84 Cu0.16) Fe		The structure of alpha (Al-Cu-Fe)	Black, P.J.;  Edwards, O.S.;  Forsyth, J.B.	Acta Crystallographica (1,1948-23,1967) (1961) 14,  p993-p998
57679	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Gd	CaCu5	Magnetic behavior of R Cu4 Al (R= Gd, Tb, Dy and Ho)	Malik, S.K.;  Takeshita, T.;  Wallace, W.E.	Rare Earths in Modern Science and Technology, (Rare Earth Res. Conf.) (1978) 1978,  p429-p434
57680	I 4/m m m	Al2 (Al Cu) Gd	ThCr2Si2	X-ray structural investigation of the system Gd-Cu-Al	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Metally (1988) 1988, (1) p205-p207
57681	P 6/m m m	Al3 Cu2 Gd	CaCu5	X-ray structural investigation of the system Gd-Cu-Al	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Metally (1988) 1988, (1) p205-p207
57682	F m -3 m	Al Cu2 Hf	Heusler-AlCu2Mn	New compounds of the Mn Cu2 Al and Mg Zn2 types containing aluminium and gallium	Markiv, V.Ya.;  Voroshilov, Yu.V.;  Kripyakevich, P.I.;  Cherkashin, E.E.	Kristallografiya (1964) 9, (5) p737-p738
57683	P m -3 m	(Al2.5 Cu0.5) Hf	Auricupride-AuCu3	Investigation of the Hf-Cu-Al system in the region of 33.3 at.% Hf	Markiv, V.Ya.;  Storozhenko, A.I.;  Panyuta, I.M.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1974) 1974, (5) p463-p466
57684	F d -3 m S	(Al1.65 Cu0.35) Hf	Laves(cub)-Cu2Mg	Compounds of the type R (X,Y)2 in systems with R= Ti, Zr, Hf, X= Fe, Co, Ni, Cu, and Y= Al, Ga and their crystal structures	Markiv, V.Ya.;  Kripyakevich, P.I.	Kristallografiya (1966) 11, (6) p859-p865
57685	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Ho	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57686	I m m m	(Al3 Cu) Ho	HoCuAl3	New compounds. R Cu Al3 (R= Tb, Dy, Ho, Er, Tm, Yb) and their crystalline structure	Kuz&#39;ma, Yu.B.;  Stel&#39;makhovich, B.M.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1988) 1988, (11) p38-p41
57687	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) La	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57688	F m -3 c	(Al6.96 Cu5.04) Cu La	NaZn13	Zur Kenntnis der Verbindungen Ca4 Cd5 Al3, Ca Af3 Al7, Ca Cu6.5 Al6.5, Sr Ag6.5 Al6.5 und Ce Cu6.5 Al6.5	Cordier, G.;  Czech, E.;  Schaefer, H.	Journal of the Less-Common Metals (1985) 108,  p225-p239
57690	I m -3	Al88.7 Cu19.3 Li52	Na13(Cd,Tl)27	An approach to the structure of quasicrystals: a single crystal X-ray and neutron diffraction study of the R - Al5 Cu Li3 phase	Audier, M.;  Pannetier, J.;  Leblanc, M.;  Janot, C.;  Lang, J.M.;  Dubost, B.	Physica B, Condensed Matter (1988) 153,  p136-p142
57691	P -6 m 2	(Al0.93 Cu1.07) Mg		Electron microscope observation of Friauf-Laves phase Mg (Cu1-x Alx)2 with x=0.465	Kitano, Y.;  Komura, Y.;  Kajiwara, H.	Transactions of the Japan Institute of Metals (1977) 18,  p39-p45
57692	P 63/m m c	(Al0.92 Cu1.08) Mg		Electron microscope observation of Friauf-Laves phase Mg (Cu1-x Alx)2 with x=0.465	Kitano, Y.;  Komura, Y.;  Kajiwara, H.	Transactions of the Japan Institute of Metals (1977) 18,  p39-p45
57693	C m c m	Al2 Cu Mg	Al2CuMg	The crystal structure of Al2 Cu Mg	Perlitz, H.;  Westgren, A.	Arkiv foer Kemi, Mineralogi och Geologi, B (1943) 16, (13) p1-p5
57694	P m -3	Al5 Cu6 Mg2	Mg2Zn11	Die Kristallstruktur von Mg2 Cu6 Al5	Samson, S.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1949) 3,  p809-p834
57695	F m -3 m	Al Cu2 Mn	Heusler-AlCu2Mn	X-ray diffraction research of the order-disorder transitions in the ternary Heusler alloys B2 Mn Al (B= Cu, Ni, Co, Pd, Pt)	Soltys, J.	Physica Status Solidi A - Applications and Materials (1981) 66,  p485-p491
57697	I 4/m m m	Al4 (Al Cu) Mo2	Al3Ti	Phase diagram for the Mo-Cu-Al system	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.;  Onyshkevich, M.M.	Izvestiya Akademii Nauk SSSR, Metally (1977) 1977, (4) p162-p164
57698	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Nd	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57699	P 1 21/m 1	Al (Al0.105 Cu0.895) (Cu0.924 Ni0.076)		Structure analysis of stress-induced beta1 martensite in a Cu-Al-Ni alloy by neutron diffraction	Otsuka, K.;  Tokonami, M.;  Shimizu, K.;  Iwata, Y.;  Shibuya, I.	Acta Metallurgica (1979) 27,  p965-p972
57700	R 3 2 H	Al20.88 Cu12.14 Ni3.04		The structure of rhombohedral T (Ni Cu Al)	Bown, M.G.	Acta Crystallographica (1,1948-23,1967) (1956) 9,  p70-p74
57701	I 4/m m m	Al8 Cu4 Np	Mn12Th	Magnetic properties of Np M4 Al8-x (M= Cr, Fe, Cu) intermatallics Moessbauer effect and neutron diffraction studies	Gal, J.;  Pinto, H.;  Fredo, S.;  Shaked, H.;  Schaefer, W.;  Will, G.;  Litterst, F.J.;  Potzel, W.;  Asch, L.;  Kalvius, G.M.	Hyperfine Interactions (1987) 33,  p173-p190
57702	P m -3 m	(Al0.5 Cu0.5) Pd	CsCl	On the compound Pd2 Al Cu and its silver alloys	Panteleimonov, L.A.;  Gubieva, D.N.;  Serebryanaya, N.R.;  Zubenko, V.V.;  Pozharskii, B.A.	Vestnik Moskovskogo Universiteta, Khimiya (1972) 27, (4) p37-p40
57703	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Pr	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57704	P 6/m m m	(Al1.04 Cu0.96) (Al1.56 Cu1.44) Pr	CaCu5	Investigation of the Pr-Cu-Al system in the range of a Pr-content up to 33.3 at.%	Zarechnyuk, O.S.;  Rykhal&#39;, R.M.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1978) 40, (4) p370-p372
57705	F d -3 m S	(Al1.7 Cu0.3) Pr	Laves(cub)-Cu2Mg	Studies of pseudo-binary Laves phase systems containing lanthanides. II. Constitution and magnetic properties of Pr Al2-base systems containing Mn, Fe, Co, Ni, Cu and Ag	Oesterreicher, H.;  Wallace, W.E.	Journal of the Less-Common Metals (1967) 13,  p475-p482
57706	P 4/m b m	Al Cu2 Re2	Si2U3	Investigation of the Re-Cu-Al system	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.;  Zrada, M.S.	Izvestiya Akademii Nauk SSSR, Metally (1979) 1979, (4) p199-p201
57707	P m -3 m	(Al0.82 Cu0.11) Rh	CsCl	Crystal growth of Cs Cl - type Rh50 Al50-x Cuc from copper solution	Shishido, T.;  Takei, H.	Journal of the Less-Common Metals (1986) 119,  p75-p82
57708	P 63/m m c	(Al Cu) Sc	Laves(2H)-MgZn2	The crystal structure of ternary phases in the Sc-Cu-Al system	Teslyuk, M.Yu.;  Protasov, V.S.	Kristallografiya (1965) 10, (4) p561-p562
57709	F m -3 m	Al Cu2 Sc	Heusler-AlCu2Mn	Sc T2 X and Ln T2 X compounds withthe Mn Cu2 Al-type structure	Dwight, A.E.;  Kimball, C.W.	Journal of the Less-Common Metals (1987) 127,  p179-p182
57710	P m -3 m	(Al0.5 Sc0.5) Cu	CsCl	The crystal structure of ternary phases in the Sc-Cu-Al system	Teslyuk, M.Yu.;  Protasov, V.S.	Kristallografiya (1965) 10, (4) p561-p562
57712	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Sm	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57713	I 4/m m m	Al2 (Al Cu) Sm	ThCr2Si2	New compounds in the system Sm-Cu-Al and their crystalline structure	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Metally (1984) 1984, (2) p213-p215
57714	F m -3 c	(Al0.46 Cu0.54) (Al5.52 Cu6.48) Sm	NaZn13	New compounds in the system Sm-Cu-Al and their crystalline structure	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Metally (1984) 1984, (2) p213-p215
57715	I 4/m m m	Al8 Cu4 Sm	Mn12Th	New compounds in the system Sm-Cu-Al and their crystalline structure	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.	Izvestiya Akademii Nauk SSSR, Metally (1984) 1984, (2) p213-p215
57716	P 6/m m m	(Al1.44 Cu0.56) (Al2.16 Cu0.84) Sm	CaCu5	The system Sm-Cu-Al	Prevarskii, A.P.;  Kuz&#39;ma, Yu.B.;  Zarechnyuk, O.S.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1983) 1983, (8) p55-p57
57717	P m -3 m	(Al0.5 Cu0.5) Tb	CsCl	Magnetic properties of certain terbium alloys with Cs Cl structure	Basha, A.F.;  Chechernikov, V.I.;  Sinanyan, L.G.;  Tavansi, A.	Zhurnal Eksperimental&#39;noi i Teoreticheskoi Fiziki (1977) 72, (4) p1540-p1542
57718	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Tb	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57719	F m -3 m	Al Cu2 Ti	Heusler-AlCu2Mn	Ueber den Aufbau einiger zu TiAl3 verwandter Legierungsreihen. III. Untersuchungen in einigen T-Ni-Al- und T-Cu-Al Systemen	Raman, A.;  Schubert, K.	Zeitschrift fuer Metallkunde (1965) 56,  p99-p104
57720	P m -3 m	(Al0.5 Ti0.5) Cu	CsCl	Phasen des B2-Strukturtyps (Cs Cl-Typ) in ternaeren Systemen mit Kupfer und Nickel	Heine, W.;  Zwicker, U.	Naturwissenschaften (1962) 49,  p391-p391
57721	P 6/m m m	(Al0.4 Cu1.6) (Al0.6 Cu2.4) Tm	CaCu5	Crystal structure of R Cu4 Ag and R Cu4 Al (R= rare earth) intermetallic compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p225-p229
57858	P m -3 m	(Al0.5 Ga0.5) Ni3	Auricupride-AuCu3	Lattice parameters of Ni (y), Ni3 Al (y´) and Ni3 Ga (y´) solid solutions with additions of transition and B-subgroup elements	Mishima, Y.;  Ochiai, S.;  Suzuki, T.	Acta Metallurgica (1985) 33, (6) p1161-p1169
57875	F d -3 m S	(Al Mn) Gd	Laves(cub)-Cu2Mg	X-ray study of ordering on crystallographic sites in intermetallic alloys Gd (Al1-x Mnx)2	Slebarski, A.;  Chelkowski, A.	Journal of the Less-Common Metals (1978) 57,  p125-p131
57877	P -6 2 m	Al Gd Ni	ZrNiAl-Fe2P	Structural and magnetic studies on rare-earth compounds R Ni Al and R Cu Al	Oesterreicher, H.	Journal of the Less-Common Metals (1973) 30,  p225-p236
57878	P 6/m m m	(Al0.4 Ni1.6) (Al0.6 Ni2.4) Gd	CaCu5	Hydrogen absorption in R Ni4 Al (R=rare earth) ternary compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p271-p274
57879	C m c m	Al2 Gd Ni	Al2CuMg	New representatives of Mg Cu Al2 and Y Ni Al4 structural types	Rykhal&#39;, R.M.;  Zarechnyuk, O.S.;  Pyshchik, A.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1973) 1973, (6) p568-p570
57880	P 6/m m m	(Al0.72 Ni1.28) (Al1.08 Ni1.92) Gd	CaCu5	The isothermal section at 800 C of the Gd-Ni-Al ternary system in the range of 0-33.3 at.% Gd	Rykhal&#39;, R.M.;  Zarechnyuk, O.S.;  Marich, O.M.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1978) 40, (9) p853-p855
57881	F d -3 m S	(Al1.57 Ni0.43) Gd	Laves(cub)-Cu2Mg	The isothermal section at 800 C of the Gd-Ni-Al ternary system in the range of 0-33.3 at.% Gd	Rykhal&#39;, R.M.;  Zarechnyuk, O.S.;  Marich, O.M.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1978) 40, (9) p853-p855
57901	F m -3 m	Al Hf Ni2	Heusler-AlCu2Mn	New compounds of the Mn Cu2 Al and Mg Zn2 types containing alummiunum and gallium	Markiv, V.Ya.;  Voroshilov, Yu.V.;  Kripyakevich, P.I.;  Cherkashin, E.E.	Kristallografiya (1964) 9, (5) p737-p738
57902	F d -3 m S	(Al0.1 Ni1.9) Hf	Laves(cub)-Cu2Mg	The Hf-Ni-Al system	Markiv, V.Ya.;  Burnashova, V.V.	Izvestiya Akademii Nauk SSSR, Metally (1969) 1969, (3) p113-p115
57903	P m -3 m	(Al0.72 Hf0.28) Ni3	Auricupride-AuCu3	Some effects of Ta and Hf additions on the room temperature mechanical properties of Ni-base Ni-Al-Ta and Ni-Al-Hf superalloys	Baldan, A.	Zeitschrift fuer Metallkunde (1985) 76, (1) p24-p27
57904	P m -3 m	(Al0.76 Hf0.24) Ni3	Auricupride-AuCu3	Lattice parameter data of Ni (gamma), Ni3 Al (gamma´) and Ni3 Ga (gamma´) solid solutions	Ochiai, S.;  Mishima, Y.;  Suzuki, T.	Bulletin of the Tokyo Institute of Technology (1984) 1984, (53) p15-p28
57905	F d -3 m S	(Al1.65 Ni0.35) Hf	Laves(cub)-Cu2Mg	Compounds of the type R (X, Y)2 in systems with R= Ti, Zr, Hf, X= Fe, Co, Ni, Cu and Y= Al, Ga and their crystal structures	Markiv, V.Ya.;  Kripyakevich, P.I.	Kristallografiya (1966) 11, (6) p859-p865
57906	F m -3 m	Al Hf Pd2	Heusler-AlCu2Mn	Fasi intermetalliche ternarie, a rapporto stechiometrico 1:1:2, di struttura tipo Cs Cl o tipo Al Cu2 Mn	Marazza, R.;  Rambaldi, G.;  Ferro, R.	Atti della Accademia Nazionale dei Lincei, Classe di Scienze Fisiche, Matematiche e Naturali, Rendiconti, Serie 8 (1, 1946-) (1973) 55,  p518-p521
57915	F d -3 m S	(Al Mn) Ho	Laves(cub)-Cu2Mg	Pseudo-binary systems involving rare earth Laves phases	Wernick, J.H.;  Haszko, S.E.;  Dorsi, D.	Journal of Physics and Chemistry of Solids (1962) 23,  p567-p572
57917	P -6 2 m	Al Ho Ni	ZrNiAl-Fe2P	Ternary compounds with the Fe2 P-type structure	Dwight, A.E.;  Mueller, M.H.;  Conner, R.A.jr.;  Downey, J.W.;  Knott, H.	Transactions of the Metallurgical Society of Aime (1968) 242,  p2075-p2080
57918	P 6/m m m	(Al0.4 Ni1.6) (Al0.6 Ni2.4) Ho	CaCu5	Hydrogen absorption in R Ni4 Al (R=rare earth) ternary compounds	Takeshita, T.;  Malik, S.K.;  Wallace, W.E.	Journal of Solid State Chemistry (1978) 23,  p271-p274
57919	C m c m	Al2 Ho Ni	Al2CuMg	New representatives of Mg Cu Al2 and Y Ni Al4 structural types	Rykhal&#39;, R.M.;  Zarechnyuk, O.S.;  Pyshchik, A.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1973) 1973, (6) p568-p570
57920	C m c m	Al4 Ho Ni	Al4NiY	New representatives of Mg Cu Al2 and Y Ni Al4 structural types	Rykhal&#39;, R.M.;  Zarechnyuk, O.S.;  Pyshchik, A.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1973) 1973, (6) p568-p570
57926	P m -3 m	(Al0.95 In0.05) Ni3	Auricupride-AuCu3	Lattice parameters of Ni (y), Ni3 Al (y´) and Ni3 Ga (y´) solid solutions with additions of transition and B-subgroup elements	Mishima, Y.;  Ochiai, S.;  Suzuki, T.	Acta Metallurgica (1985) 33, (6) p1161-p1169
57930	F m -3 m	(Al Mn) Ir2	Heusler-AlCu2Mn	New compounds of the C1b, C1 types of Rh Mn Sb, Ir Mn Sn and Ir Mn Al, new L21 (Heusler) type of Ir2 Mn Al and Rh2 Mn Al alloys, and magnetic properties	Masumoto, H.;  Watanabe, K.	Journal of the Physical Society of Japan (1972) 32,  p281-p281
57940	P 6/m m m	(Al0.22 Ni4.78) La	CaCu5	Static dynamic and cycling studies on hydrogen in the intermetallics La Ni5 and La Ni4.77 Al.22	Dantzer, P.	Journal de Physique (Paris), Colloque. (1979) 40, (5) p218-p220
57941	P 6/m m m	(Al1.5 Ni3.5) La	CaCu5	Phase relations in the La Ni5-x Cux, La Ni5-x Alx and related systems	Dwight, A.E.	Rare Earths in Modern Science and Technology, (Rare Earth Res. Conf.) (1978) 1978,  p325-p330
57961	C m c m	Al4 Lu Ni	Al4NiY	New representatives of Mg Cu Al2 and Y Ni Al4 structural types	Rykhal&#39;, R.M.;  Zarechnyuk, O.S.;  Pyshchik, A.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1973) 1973, (6) p568-p570
57976	F m -3 m	Al Mn Ni2	Heusler-AlCu2Mn	Magneto-optical properties of metallic ferromagnetic materials	Buschow, K.H.J.;  van Engen, P.G.;  Jongebreur, R.	Journal of Magnetism and Magnetic Materials (1983) 38,  p1-p22
57977	P m -3 m	(Al0.5 Mn0.5) Ni3	Auricupride-AuCu3	The phase diagram of the pseudobinary  Ni3 Al - Ni3 Mn system	Masahashi, N.;  Takasugi, T.;  Izumi, O.;  Kawazoe, H.	Zeitschrift fuer Metallkunde (1986) 77, (4) p212-p217
57978	P m -3 m	Al (Mn0.5 Ni0.5)	CsCl	Magnetic properties of the Mn1-x Nix Al system	Hara, Y.;  O&#39;Handley, R.C.;  Grant, N.J.	Journal of Magnetism and Magnetic Materials (1986) 54,  p1077-p1078
