9930	C m c 21	Ba Cu F4	BaCuF4	Structure of ternary copper(II) and chromium(II) fluorides	von Schnering, H.G.;  Kolloch, B.;  Kolodziejczyk, A.	Angewandte Chemie (German Edition) (1971) 83,  p440-p440
9932	I 4/m m m	Sc1.364 Fe9.424 Si2.212	Mn12Th	The Crystal Structure of Sc (Sc.030 Fe.786 Si.184)12 Compound	Kotur, B.Ya.	Vestn. L&#39;vov. Un-ta. Ser. Khim. (1977) 1977,  p42-p45
9933	A m m 2	Y Ni Si3	YNiSi3	The crystal structure of Y Ni Si3 compound	Yarovets, V.I.	Vestn. L&#39;vov. Un-ta. Ser. Khim. (1977) 1977,  p30-p34
9966	P 63/m m c	Sc2 Co3 Si	Laves(2H)-MgZn2	Crystal structure of Sc2 M3 Si (where M= Fe, Co, Si) compounds	Kotur, B.Ya.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1977) 1977,  p164-p165
9968	I 4/m m m	U Ni2 Si3	Ni2USi3	Crystal structures of U Ni2 Si3, U Ni1.4 Si3.6, Zr Ni1.4 Si3.6, Hf Ni1.8 Si3.2 compounds	Aksel&#39;rud, L.G.;  Lysenko, L.O.;  Yarmolyuk, Ya.P.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1977) 1977,  p657-p660
10041	A m a 2	K2 Cd Pb	K2CdPb	Synthese und Struktur der Phasen K2 Cd Sn und K2 Cd Pb	Matthes, R.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1979) 34,  p541-p543
10086	P n m a	Cs3 Co I5	Cs3HgCl5	Zur Existenz einer Verbindung Cs3 Co I5 und ihrer Kristallstruktur (1)	Staeudel, L.;  Seifert, H.J.	Journal of Solid State Chemistry (1978) 26,  p397-p399
10134	P n m a	K Fe Cl3	NH4CdCl3/Sn2S3	Neutron diffraction study of the magnetic structure of K Fe Cl3	Gurewitz, E.;  Makovsky, J.;  Shaked, H.	Physical Review, Serie 3. B - Solid State (1,1970-17,1977) (1974) 9,  p1071-p1076
10135	P n m a	K Fe Cl3	NH4CdCl3/Sn2S3	Preparation and crystal structure of K Fe Cl3 and K Fe Br3	Amit, M.;  Horowitz, A.;  Makovsky, J.	Israel Journal of Chemistry (1974) 12,  p827-p830
10137	I 4/m c m	Tl3 Co Cl5	Cs3CoCl5	Preparation and crystal structures of some compounds of the A3 B X5 type (A= Cs, Tl, NH4, B= Mn, Fe, Co, X= Cl, Br)	Amit, M.;  Horowitz, A.;  Ron, E.;  Makovsky, J.	Israel Journal of Chemistry (1973) 11,  p749-p763
10138	I 4/m c m	Tl3 Fe Cl5	Cs3CoCl5	Preparation and crystal structures of some compounds of the A3 B X5 type (A= Cs, Tl, NH4, B= Mn, Fe, Co, X= Cl, Br)	Amit, M.;  Horowitz, A.;  Ron, E.;  Makovsky, J.	Israel Journal of Chemistry (1973) 11,  p749-p763
10184	C 2 2 21	Cs Cu Br3	CsCuBr3	Exchange interactions in polynuclear transition metal complexes. Structural properties of cesium tribromocuprate(II), Cs Cu Br3, a strongly coupled copper(II) system	Li, T.I.;  Stucky, G.D.	Inorganic Chemistry (1973) 12,  p441-p445
10185	P n m a	Cs2 Cu Br4	Cs2CuCl4	Exchange interactions in polynuclear transition metal complexes. Structural properties of cesium tribromocuprate(II), Cs Cu Br3, a strongly coupled copper(II) system	Li, T.I.;  Stucky, G.D.	Inorganic Chemistry (1973) 12,  p441-p445
10249	P 1 21/c 1	Sr (Fe F5)	SrFeF5	Structure cristalline de Sr Fe F5	von der Muehll, R.;  Daut, F.;  Ravez, J.	Journal of Solid State Chemistry (1973) 8,  p206-p212
10321	P 1 21/c 1	Hg3 (Al Cl4)2	Hg3(AlCl4)2	Crystal and molecular structure of trimercury chloroaluminate, Hg3 (Al Cl4)2	Ellison, R.D.;  Levy, H.A.;  Fung, K.W.	Inorganic Chemistry (1972) 11,  p833-p836
10327	I 4/m c m	K Au F4	KBrF4	Fluoride crystal structures. Part VIII. Neutron diffraction studies of potassium tetrafluorobromate(III) and potassium tetrafluoroaurate(III)	Edwards, A.J.;  Jones, G.R.	Journal of the Chemical Society A: Inorganic, Physical, Theoretical (1966-1971) (1969) 1969,  p1936-p1938
10345	R -3 c H	Zn Cr F6	FeF3	Ternaere Fluoride mit vierwertigem Chrom: M(II) Cr F6 mit M(II)= Ba, Sr, Ca, Mg, Zn, Cd, Hg, Ni	Siebert, G.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1972) 391,  p126-p136
10346	R -3 H	Cd Cr F6	LiSbF6	Ternaere Fluoride mit vierwertigem Chrom: M(II) Cr F6 mit M(II)= Ba, Sr, Ca, Mg, Zn, Cd, Hg, Ni	Siebert, G.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1972) 391,  p126-p136
10347	R -3 H	Hg Cr F6	LiSbF6	Ternaere Fluoride mit vierwertigem Chrom: M(II) Cr F6 mit M(II)= Ba, Sr, Ca, Mg, Zn, Cd, Hg, Ni	Siebert, G.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1972) 391,  p126-p136
10348	R -3 c H	Ni Cr F6	FeF3	Ternaere Fluoride mit vierwertigem Chrom: M(II) Cr F6 mit M(II)= Ba, Sr, Ca, Mg, Zn, Cd, Hg, Ni	Siebert, G.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1972) 391,  p126-p136
10508	P 63 c m	K (Ni Cl3)	KNiCl3	The structure of K Ni Cl3 at room temperature	Visser, D.;  Verschoor, G.C.;  Ijdo, D.J.W.	Acta Crystallographica B (24,1968-38,1982) (1980) 36,  p28-p34
12162	P -6 2 m	Au7 P10 I		Darstellung, Kristallstruktur und Eigenschaften von Au7 P10 I	Binnewies, M.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p570-p571
14018	P 4/m n c	Tl4 Hg I6	Tl4HgBr6	Die Kristallstruktur des Thallium(I) hexaiodomercurat(II) Tl4 Hg I6	Berthold, H.J.;  Haas, D.;  Tamme, R.;  Brodersen, K.;  Jensen, K.P.;  Messer, D.;  Thiele, G.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1979) 456,  p29-p40
14087	I 4/m c m	Cs3 (Co Cl4) Cl	Cs3CoCl5	Neutron diffraction structure of Cs3 Co Cl5 at 4.2 K	Figgis, B.N.;  Mason, R.;  Smith, A.R.P.;  Williams, G.A.	Acta Crystallographica B (24,1968-38,1982) (1980) 36,  p509-p512
14107	P 1 21/c 1	Cu (Al Cl4)2	Al2CuCl8	Cu Al2 Cl8. Darstellung und Kristallstruktur	Schaefer, H.;  Binnewies, M.;  Laumanns, R.;  Waechter, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1980) 461,  p31-p34
14108	C 1 2/m 1	Tl Hg5 Cl11		Ueber Chloro- und Bromomercurate M Hg5 X11 (M = Tl, K, Rb, Cs, N H4 ; X = Cl, Br)	Brodersen, K.;  Jensen, K.P.;  Thiele, G.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p253-p258
14109	I 4/m	Tl10 Hg3 Cl16		Die Kristallstruktur des Tl10 Hg3 Cl16	Brodersen, K.;  Jensen, K.P.;  Thiele, G.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p259-p264
14110	C m c m	Ba Ni2 Si2		Die Struktur der Phase Ba Ni2 Si2 und ihre Verwandtschaft zum Th Cr2 Si2-Strukturtyp	Doerrscheidt, W.;  Schaefer, H.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p297-p299
14129	I 4	Ba (Fe F5)	BaFeF5	Sur quelques fluometallates alcalino-terreux. I. Structure cristalline de Ba Fe F5 et Sr Al F5	von der Muehll, R.;  Andersson, S.;  Galy, J.	Acta Crystallographica B (24,1968-38,1982) (1971) 27,  p2345-p2353
14164	I 4/m m m	Pd5 Al I2		Neue PdX AlY-Phasen und die Verbindung Pd5 Al I2	Merker, H.B.;  Schaefer, H.;  Krebs, B.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1980) 462,  p49-p56
14201	C m c m	Cs (Cu2 Cl3)	CsCu2Cl3	The crystal structures of Cs Cu2 Cl3 and Cs Ag2 I3	Brink, C.;  Binnendijk, N.F.;  van de Linde, J.	Acta Crystallographica (1,1948-23,1967) (1954) 7,  p176-p180
14202	P b n m	Cs (Ag2 I3)	CsAg2I3	The crystal structures of Cs Cu2 Cl3 and Cs Ag2 I3	Brink, C.;  Binnendijk, N.F.;  van de Linde, J.	Acta Crystallographica (1,1948-23,1967) (1954) 7,  p176-p180
15004	I 4/m c m	Ni4.6 Si2 B		A ternary W5 Si3 -type phase in the Ni-Si-B system	Uraz, A.A.;  Rundqvist, S.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1970) 24,  p1843-p1844
15010	P 63/m m c	Rb Ni Cl3	BaNiO3	The crystal structure of Rb Ni Cl3 and Rb Ni Br3	Asmussen, R.W.;  Larsen, T.K.;  Soling, H.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p2055-p2060
15011	P 63/m m c	Rb Ni Br3	BaNiO3	The crystal structure of Rb Ni Cl3 and Rb Ni Br3	Asmussen, R.W.;  Larsen, T.K.;  Soling, H.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p2055-p2060
15090	P 63/m m c	Rb Ni F3	BaFeO2+x	Untersuchungen an ternaeren Fluoriden. VI. Die Kristallstrukturen der hexagonalen Fluoroperowskite	Babel, D.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 369,  p117-p129
15091	R -3 m H	Cs Co F3	BaRuO3	Untersuchungen an ternaeren Fluoriden. VI. Die Kristallstrukturen der hexagonalen Fluoroperowskite	Babel, D.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 369,  p117-p129
15092	P 63/m m c	Cs (Ni F3)	BaNiO3	Untersuchungen an ternaeren Fluoriden. VI. Die Kristallstrukturen der hexagonalen Fluoroperowskite	Babel, D.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 369,  p117-p129
15107	R -3 H	Zn Pb F6	LiSbF6	Neue Hexafluoroplumbate(IV) Mg Pb F6, Zn Pb F6, Cd Pb F6, Hg Pb F6 und Ni Pb F6	Homann, R.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 368,  p271-p278
15108	R -3 H	Ni Pb F6	LiSbF6	Neue Hexafluoroplumbate(IV) Mg Pb F6, Zn Pb F6, Cd Pb F6, Hg Pb F6 und Ni Pb F6	Homann, R.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 368,  p271-p278
15109	R -3 c H	Cd Pb F6	FeF3	Neue Hexafluoroplumbate(IV) Mg Pb F6, Zn Pb F6, Cd Pb F6, Hg Pb F6 und Ni Pb F6	Homann, R.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 368,  p271-p278
15110	R -3 c H	Hg Pb F6	FeF3	Neue Hexafluoroplumbate(IV) Mg Pb F6, Zn Pb F6, Cd Pb F6, Hg Pb F6 und Ni Pb F6	Homann, R.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 368,  p271-p278
15128	F m -3 m	Li Cu2 Si	Heusler-AlCu2Mn	Ternaere Lithiumverbindungen vom Typ Li Me2 X und Li2 Me X (Me= Cu, Ag oder Au; X= Si, Ge oder Sn)	Schuster, H.U.;  Thiedemann, D.;  Schoenemann, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 370,  p160-p169
15129	F m -3 m	Li Cu2 Ge	Heusler-AlCu2Mn	Ternaere Lithiumverbindungen vom Typ Li Me2 X und Li2 Me X (Me= Cu, Ag oder Au; X= Si, Ge oder Sn	Schuster, H.U.;  Thiedemann, D.;  Schoenemann, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 370,  p160-p169
15130	F m -3 m	Li2 Cu Sn	Heusler-AlCu2Mn	Ternaere Lithiumverbindungen vom Typ Li Me2 X und Li2 Me X (Me= Cu, Ag oder Au; X= Si, Ge oder Sn)	Schuster, H.U.;  Thiedemann, D.;  Schoenemann, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 370,  p160-p170
15144	P n a 21	Zn Ge N2	NaFeO2(beta)	Groupe spatial et ordre des atomes de zinc et de germanium dans Zn Ge N2	Wintenberger, M.;  Maunaye, M.;  Laurent, Y.	Materials Research Bulletin (1973) 8,  p1049-p1054
15145	C m c a	Rb2 Cu Cl4	Rb2CuCl4	Preparation of compounds A2 Cu Cl4-x Brx (A= K, Rb, N H4, Tl; x= 0, 1, 2) and crystal structures of compounds Rb2 Cu Cl4-x Brx with ordered distribution of the anions	Witteveen, H.T.;  Jongejan, D.L.;  Brandwijk, V.	Materials Research Bulletin (1974) 9,  p345-p352
15168	P m -3 m	Cs (Hg F3)	Perovskite-CaTiO3	Ueber Cs Hg F3, Rb Hg F3 und K Hg F3	Hoppe, R.;  Homann, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 369,  p212-p216
15169	P m -3 m	Rb (Hg F3)	Perovskite-CaTiO3	Ueber Cs Hg F3, Rb Hg F3 und K Hg F3	Hoppe, R.;  Homann, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 369,  p212-p216
15170	P n a m	K Hg F3	Perovskite-GdFeO3	Ueber Cs Hg F3, Rb Hg F3 und K Hg F3	Hoppe, R.;  Homann, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1969) 369,  p212-p216
15243	R -3 c H	Rh3 Sc Si7	Rh3ScSi7	Trirhodium scandium heptasilicide and triiridium scandium heptasilicide with a new rhombohedral structure type	Chabot, B.;  Engel, N.;  Parthe, E.	Acta Crystallographica B (24,1968-38,1982) (1981) 37,  p671-p673
15244	R -3 c H	Ir3 Sc Si7	Rh3ScSi7	Trirhodium scandium heptasilicide and triiridium scandium heptasilicide with a new rhomboedral structure type	Chabot, B.;  Engel, N.;  Parthe, E.	Acta Crystallographica B (24,1968-38,1982) (1981) 37,  p671-p673
15245	I 4/m c m	Cs3 Co Cl5	Cs3CoCl5	An X-Ray diffraction study of tricesium tetrachloro cobaltate(II) chloride at 295K	Reynolds, P.A.;  Figgis, B.N.;  White, A.H.	Acta Crystallographica B (24,1968-38,1982) (1981) 37,  p508-p513
15246	P m -3 m	K (Co F3)	Perovskite-CaTiO3	Electron density distribution in crystals of potassium trifluorocobaltate(II)	Kijima, N.;  Tanaka, K.;  Marumo, F.	Acta Crystallographica B (24,1968-38,1982) (1981) 37,  p545-p548
15248	P n m a	Sc Rh Si2	ScRhSi2	Rhodium scandium disilicide	Chabot, B.;  Braun, H.F.;  Yvon, K.;  Parthe, E.	Acta Crystallographica B (24,1968-38,1982) (1981) 37,  p668-p671
15372	I 4/m m m	K2 Cu F4	K2MgF4	Roentgenographische Einkristallstrukturbestimmungen an den Kalium-Kupfer(II)-Fluoriden K2 Cu F4 und K3 Cu2 F7	Herdtweck, E.;  Babel, D.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1981) 474,  p113-p122
15373	I 4/m m m	K3 Cu2 F7	Sr3Ti2O7	Roentgenographische Einkristallstrukturbestimmungen an den Kalium Kupfer(II) Fluoriden K2 Cu F4 und K3 Cu2 F7	Herdtweck, E.;  Babel, D.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1981) 474,  p113-p122
15424	P m -3 m	K Fe F3	Perovskite-CaTiO3	Perovskite-like fluorides. I. Structures of K Mn F3, K Fe F3, K Co F3, K Ni F3 and K Zn F3. Crystal field effects in the series and in K Cr F3 and K Cu F3	Knox, K.	Acta Crystallographica (1,1948-23,1967) (1961) 14,  p583-p585
15425	P m -3 m	K Co F3	Perovskite-CaTiO3	Perovskite-like fluorides. I. Structures of K Mn F3, K Fe F3, K Co F3, K Ni F3 and K Zn F3. Crystal field effects in the series and in K Cr F3 and K Cu F3	Knox, K.	Acta Crystallographica (1,1948-23,1967) (1961) 14,  p583-p585
15426	P m -3 m	K Ni F3	Perovskite-CaTiO3	Perovskite-like fluorides. I. Structures of K Mn F3, K Fe F3, K Co F3, K Ni F3 and K Zn F3. Crystal field effects in the series and in K Cr F3 and K Cu F3	Knox, K.	Acta Crystallographica (1,1948-23,1967) (1961) 14,  p583-p585
15427	P m -3 m	K Zn F3	Perovskite-CaTiO3	Perovskite-like fluorides. I. Structures of K Mn F3, K Fe F3, K Co F3, K Ni F3 and K Zn F3. Crystal field effects in the series and in K Cr F3 and K Cu F3	Knox, K.	Acta Crystallographica (1,1948-23,1967) (1961) 14,  p583-p585
15501	P 1 21/c 1	Na Fe F4	NdTaO4	Crystal structure of sodium iron tetrafluoride, Na Fe F4	Dance, J.M.;  Tressaud, A.;  Massa, W.;  Babel, D.	Journal of Chemical Research (Synopsis) (1981) 1981,  p202-p203
15522	P c a n	Rb (Cu Cl3)		The cooperative Jahn-Teller distorted structure of Rb Cu Cl3	Crama, W.J.	Journal of Solid State Chemistry (1981) 39,  p168-p172
15523	C 1 2 1	Rb Cu Cl3	RbCrCl3(LT)	The cooperative Jahn-Teller distorted structure of Rb Cu Cl3	Crama, W.J.	Journal of Solid State Chemistry (1981) 39,  p168-p172
15534	P n m a	Gd3 Ni Si2	Eu2CuS3	Orthorhombic gadolinium nickel silicide Gd3 Ni Si2 with a filled-up Hf3 P2 structure type	Klepp, K.O.;  Parthe, E.	Acta Crystallographica B (24,1968-38,1982) (1981) 37,  p1500-p1504
15565	P 1 21/c 1	Au Cl P Cl3		The structure of Au Cl P Cl3	Arai, G.J.	Recueil des Travaux Chimiques des Pays-Bas et de la Belgique (1962) 81,  p307-p312
15576	I 4/m m m	K2 (Ni F4)	K2MgF4	Die Struktur des Kaliumnickelfluorids, K2 Ni F4	Balz, D.;  Plieth, K.	Zeitschrift fuer Elektrochemie (1955) 59,  p545-p551
15580	P 1 21/c 1	Cs3 (Au Br4)2 Br3		Synthesis and crystal structure of Cs3 (Au Br4)2 Br3	Lehnis, B.;  Straehle, J.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1981) 36,  p1504-p1508
15590	P 1 21/c 1	K Cu Cl3	KCuCl3	Crystal structures of K Cu Cl3 and N H4 Cu Cl3	Willett, R.D.;  Dwiggins, C.jr.;  Kruh, R.F.;  Rundle, R.E.	Journal of Chemical Physics (1963) 38,  p2429-p2436
15595	P 1 21/c 1	Pd Al2 Cl8	Al2CuCl8	Ein Beitrag zu den Koordinationsverhaeltnissen in den gasfoermigen M Al2 Cl8-Komplexen. Das Spektrum Von Co Al2 CLn I8-n und die Kristallstruktur von Pd Al2 Cl8	Lenhard, W.;  Schaefer, H.;  Huerter, H.U.;  Krebs, B.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1981) 482,  p19-p26
15699	P n m a	Cs2 Cu Cl4	Cs2CuCl4	The configuration of the tetrachlorocuprate(II) ion	Morosin, B.;  Lingafelter, E.C.	Journal of Physical Chemistry (1961) 65,  p50-p51
15765	I -4 c 2	K2 (Cu F4)		Die Neubestimmung der K2 Cu F4 - Struktur	Haegele, R.;  Babel, D.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1974) 409,  p11-p22
15864	F d -3 m Z	Li2 (Ni F4)	Spinel-Al2MgO4	Structure de precipites stables dans le fluorure de lithium dope au nickel	Jehanno, G.;  Perio, P.	Bulletin de la Societe Francaise de Mineralogie et de Cristallographie (72,1949-100,1977) (1968) 91,  p5-p9
15896	I -4 2 d	Hg (C N)2	Hg(CN)2	A combined X-ray and neutron diffraction investigation of mercuric cyanide	Hvoslef, J.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1958) 12,  p1568-p1574
15923	R -3 c H	K4 (Cd Cl6)	K4CdCl6	Die Struktur von Kaliumcadmiumchlorid K4 Cd Cl6	Bergerhoff, G.;  Schmitz-DuMont, O.	Naturwissenschaften (1954) 41,  p280-p281
15928	P 42 21 2	Na5 Fe3 F14		Etude cristallographique et par effet moessbauer du fluorure ferrimagnetique Na5 Fe3 F14-gamma	Vlasse, M.;  Menil, F.;  Moriliere, C.;  Dance, J.M.;  Tressaud, A.;  Portier, J.	Journal of Solid State Chemistry (1976) 17,  p291-p298
16221	P -3 m 1	Li2 Zn Si	Li2ZnSi	Zur Kenntnis des Li2 Zn Si	Schoenemann, H.;  Jacobs, H.;  Schuster, H.U.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1971) 382,  p40-p47
16233	R -3 H	Cd Ti F6	LiSbF6	Ueber hexafluorotitanate(IV): M Ti F6 mit M=Zn, Cd, Mn, Co, Ni	Odenthal, R.H.;  Hoppe, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1971) 384,  p104-p110
16254	I 4/m m m	Cs2 Ag F4	K2MgF4	Zur Magnetochemie des zweiwertigen Silbers: Neue Fluoroargentate(II): Cs2 Ag F4, Rb2 Ag F4 und K2 Ag F4	Odenthal, R.H.;  Paus, D.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1974) 407,  p144-p150
16267	P 63/m m c	Rb (Ni F3)	BaFeO2+x	The crystal structure of hexagonal Rb Ni F3 (6H)	Arnott, R.J.;  Longo, J.M.	Journal of Solid State Chemistry (1970) 2,  p416-p420
16268	P 63/m m c	Rb (Ni F3)	BaFeO2+x	Note on the crystal structure of Rb Ni F3	Babel, D.	Journal of Solid State Chemistry (1970) 2,  p582-p584
16306	P -6 2 m	Zr Ru Si	ZrNiAl-Fe2P	Ternary Equiatomic Transition Metal Silicides and Germanides	Johnson, V.;  Jeitschko, W.	Journal of Solid State Chemistry (1972) 4,  p123-p130
16381	C 1 c 1	Ni80.28 V96 Si51.72		The structure of the I phase, V41 Ni36 Si23, a pseudo superstructure	Brink-Shoemaker, C.;  Shoemaker, D.P.	Acta Crystallographica B (24,1968-38,1982) (1981) 37,  p1-p8
16397	I 4/m c m	Cs3 (Co Cl4) Cl	Cs3CoCl5	The structure of Cs3 Co Cl5 at 295 K: A neutron diffraction study	Williams, G.A.;  Figgis, B.N.	Acta Crystallographica B (24,1968-38,1982) (1980) 36,  p2893-p2897
16462	P a -3	Na Au3 Si	Au3NaSi	Darstellung und Struktur von Na Au3 Si und Na Au3 Ge	Doering, W.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p1482-p1483
16463	P a -3	Na Au3 Ge	Au3NaSi	Darstellung und Struktur von Na Au3 Si und Na Au3 Ge	Doering, W.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p1482-p1483
16475	F -4 3 m	Mg Au Sn	Heusler(alloy)-AlLiSi	Zur Kenntnis farbiger ternaerer und quaternaerer Zintl-Phasen	Eberz, U.;  Seelentag, W.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p1341-p1343
16479	F -4 3 m	Mg.8 Pt Sn1.2	Heusler(alloy)-AlLiSi	Zur Kenntnis farbiger ternaerer und quaternaerer Zintl-Phasen	Eberz, U.;  Seelentag, W.;  Schuster, H.U.	Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1980) 35,  p1341-p1343
16575	P 63/m m c	Cs Cd Cl3	BaFeO2+x	The Structures of hexagonal Cs Cd Cl3 and tetragonal Cs2 Cd Cl4	Siegel, S.;  Gebert, E.	Acta Crystallographica (1,1948-23,1967) (1964) 17,  p790-p790
16576	I 4/m m m	Cs2 Cd Cl4	K2MgF4	The structures of hexagonal Cs Cd Cl3 and tetragonal Cs2 Cd Cl4	Siegel, S.;  Gebert, E.	Acta Crystallographica (1,1948-23,1967) (1964) 17,  p790-p790
16624	F m -3 m	Mg6 Si7 Cu16	Mn23Th6	The crystal structure of the intermetallic compound Mg6 Si7 Cu16	Bergman, G.;  Waugh, L.H.	Acta Crystallographica (1,1948-23,1967) (1956) 9,  p214-p217
16807	I 41/a S	Sr Zn F4	Scheelite-CaWO4	Neue ternaere Fluoride des Zinks: Sr Zn F4 und Ca Zn F4	von Schnering, H.G.;  Bleckmann, P.	Naturwissenschaften (1965) 52,  p538-p538
16808	I 41/a S	Ca Zn F4	Scheelite-CaWO4	Neue ternaere Fluoride des Zinks: Sr Zn F4 und Ca Zn F4	von Schnering, H.G.;  Bleckmann, P.	Naturwissenschaften (1965) 52,  p538-p538
16888	P 63/m m c	Co3 W9 C4	Co3W9+xC4-x	The structure of the Co3 W9 C4 phase	Schoenberg, M.	Acta Metallurgica (1954) 2,  p837-p839
16892	P -3 m 1	K2 Pt F6	K2GeF6	The Crystal Structure of Potassium Hexafluoroplatinate(IV)	Mellor, D.P.;  Stephenson, N.C.	Australian Journal of Scientific Research, Series A: Physical Sciences (1951) 4,  p406-p411
16925	C m c 21	Ba Zn F4	BaCuF4	Ternaere Fluoride A B F4 eines neuen Strukturtyps	von Schnering, H.G.;  Bleckmann, P.	Naturwissenschaften (1968) 55,  p342-p343
16931	I 4/m m m	Zr4 Co4 Ge7	Co4Ge7Zr4	The crystal structure of Zr4 Co4 Ge7 (V-phase)	Jeitschko, W.	Naturwissenschaften (1968) 55,  p176-p176
16994	P 21 21 21	Na Fe Cl4	NaAlCl4	The Crystal Structure of Sodium Tetrachloroferrate(III)	Richards, R.R.;  Gregory, N.W.	Journal of Physical Chemistry (1965) 69,  p239-p244
17011	I 4/m c m	K (Cu F3)	KCuF3(tI20)	The crystal structure of K Cu F3	Okazaki, A.;  Suemune, Y.	Journal of the Physical Society of Japan (1961) 16,  p176-p183
18159	I 4/m m m	Th Ni2 Si2	ThCr2Si2	The crystal structure of ternary silicides Th M2 Si2 (M=Cr,Mn,Fe,Co,Ni,Cu)	Ban, Z.;  Sikirica, M.	Acta Crystallographica (1,1948-23,1967) (1965) 18,  p594-p599
18160	I 4/m m m	Th Cu2 Si2	ThCr2Si2	The crystal structure of ternary silicides Th M2 Si2 (M=Cr,Mn,Fe,Co,Ni,Cu)	Ban, Z.;  Sikirica, M.	Acta Crystallographica (1,1948-23,1967) (1965) 18,  p594-p599
18161	I 4/m m m	Th Fe2 Si2	ThCr2Si2	The crystal structure of ternary silicides Th M2 Si2 (M=Cr,Mn,Fe,Co,Ni,Cu)	Ban, Z.;  Sikirica, M.	Acta Crystallographica (1,1948-23,1967) (1965) 18,  p594-p599
18162	I 4/m m m	Th Co2 Si2	ThCr2Si2	The crystal structure of ternary silicides Th M2 Si2 (M=Cr,Mn,Fe,Co,Ni,Cu)	Ban, Z.;  Sikirica, M.	Acta Crystallographica (1,1948-23,1967) (1965) 18,  p594-p599
