1431	I 1 2/m 1	Ba2 Bi2 O6	Perovskite-BaBiO3(mS20)	A neutron diffraction determination of the structures of Ba2 Sb(V) Bi(III) O6 and Ba2 Bi(V) Bi(III) O6	Thornton, G.;  Jacobson, A.J.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p351-p354
1432	F d -3 m Z	K0.51 Sb2.67 O6.26		Structure cristalline du pyrochlore, K0.51 Sb(III)0.67 Sb(V)2 O6.26	Piffard, Y.;  Dion, M.;  Tournoux, M.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p366-p368
1449	I 4/m c m	Ba3 O (Si O4)	Cs3CoCl5	Refinement of tribarium silicate	Tillmanns, E.;  Grosse, H.P.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p649-p651
1458	F d -3 m Z	In2 (Si2 O7)	Pyrochlore-NaCa(Nb2O6)F	High-pressure silicate pyrochlores,  Sc2 Si2 O7  and In2 Si2 O7	Reid, A.F.;  Li, C.;  Ringwood, A.E.	Journal of Solid State Chemistry (1977) 20,  p219-p226
1510	P n m a	Eu2 (Si O4)	K2SO4(beta)	Structure cristalline de Eu2(II) Si O4 beta	Marchand, R.;  l&#39;Haridon, P.;  Laurent, Y.	Journal of Solid State Chemistry (1978) 24,  p71-p76
1570	C 1 2/m 1	K Tl O		Oxothallate(I) der Alkalimetalle: K Tl O, Rb Tl O und Cs Tl O	Sabrowsky, H.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1978) 438,  p213-p221
1622	C m c 21	Na2 (Ge O3)	Na2SiO3	A reinvestigation of sodium metagermanate	Cruickshank, D.W.J.;  Kalman, A.;  Stephens, J.S.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1333-p1334
1699	I -4	In (P S4)	InPS4	The structural chemistry of indium phosphorous chalkogenides	Diehl, R.;  Carpentier, C.D.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1097-p1105
1700	P 1 21/c 1	In4 (P2 S6)3		The structural chemistry of indium phosphorous chalkogenides	Diehl, R.;  Carpentier, C.D.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1097-p1105
1714	C m c 21	Ca5 Al6 O14	Ca5(Al3O7)2	The crystal structure of pentacalcium trialuminate, 5(Ca O) * 3(Al2 O3)	Vincent, M.G.;  Jeffery, J.W.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1422-p1428
